id,CONCAT_buildUpPlayPositioningClass,CONCAT_chanceCreationPositioningClass,CONCAT_defenceDefenderLineClass,DELTA_buildUpPlayPassing,DELTA_buildUpPlaySpeed,DELTA_chanceCreationCrossing,DELTA_chanceCreationPassing,DELTA_chanceCreationShooting,DELTA_defenceAggression,DELTA_defencePressure,DELTA_defenceTeamWidth,Month_match,buildUpPlayPassing_1,buildUpPlaySpeed_1,chanceCreationCrossing_1,chanceCreationPassing_1,chanceCreationShooting_1,defenceAggression_1,defencePressure_1,defenceTeamWidth_1,RESULT
23456,2,2,3,-16,-10,-7,5,5,1,1,1,11,52,38,59,55,54,52,47,69,1
23455,0,0,3,3,-5,-10,-24,-25,2,24,-6,11,41,50,54,68,72,49,39,65,2
23454,2,0,3,3,12,-11,-6,-14,-3,-4,-13,11,62,53,68,59,52,52,42,68,2
23457,2,2,3,11,-9,-19,-1,-1,3,-14,-15,11,54,55,73,58,41,50,51,60,1
23451,2,2,3,26,5,-15,-17,0,7,-2,-12,11,37,52,76,72,52,45,49,68,2
23450,2,0,3,13,1,-8,18,17,-23,15,-13,11,38,46,73,52,37,60,37,68,1
23452,2,2,3,-1,-14,26,13,-3,9,6,-16,11,37,59,43,59,53,49,58,58,1
23448,2,2,3,5,9,-14,20,-3,7,-2,-12,11,35,20,56,38,55,38,51,59,2
23449,2,2,3,47,31,-3,10,-1,0,-2,2,11,26,24,57,43,58,51,51,56,2
23461,2,2,3,1,7,7,0,2,-13,-15,26,11,36,45,69,72,50,58,64,42,1
23466,2,2,3,-13,-8,5,-2,14,-1,10,24,11,65,46,54,57,40,53,37,45,2
23464,1,1,3,18,8,24,15,5,1,-21,9,11,44,45,44,44,47,51,63,59,2
23465,2,1,3,5,22,2,8,13,-4,-9,-5,11,36,28,52,60,59,53,48,70,1
23460,2,1,3,-25,-11,12,-3,-15,8,-10,12,11,63,57,61,55,52,52,47,56,1
23458,2,2,3,-33,-26,-12,5,-5,-6,0,-11,11,73,55,54,53,57,51,49,58,3
23463,2,1,3,-21,-15,3,-1,2,-9,-1,-10,11,65,65,57,53,38,49,38,55,2
23462,1,0,3,5,24,12,22,18,-14,-3,-7,11,32,35,31,37,35,63,61,65,2
23459,2,2,3,-25,-23,-8,-27,4,14,-1,1,11,51,47,65,70,54,37,52,55,3
23467,2,2,3,-19,-35,-17,-20,14,-12,0,-1,11,54,55,73,58,41,50,51,60,3
23477,2,2,3,2,17,14,3,-13,-2,4,-9,11,52,38,59,55,54,52,47,69,2
23472,0,1,3,-5,-17,-45,-35,-17,18,12,-3,11,37,52,76,72,52,45,49,68,1
23469,2,2,3,11,18,23,12,2,-8,3,8,11,40,29,42,58,52,45,49,47,1
23476,2,0,3,24,-4,0,-11,-32,4,-2,-20,11,41,50,54,68,72,49,39,65,2
23475,2,0,3,-26,-25,-16,1,7,1,6,2,11,62,53,68,59,52,52,42,68,1
23474,0,0,3,0,-5,-16,-8,7,11,26,14,11,44,50,60,52,40,40,37,45,2
23473,2,2,3,28,6,14,-6,-15,0,-20,-3,11,37,59,43,59,53,49,58,58,1
23470,2,2,3,37,33,4,12,-6,1,-4,0,11,26,24,57,43,58,51,51,56,2
23468,2,2,3,38,35,-2,15,2,13,-2,-1,11,35,20,56,38,55,38,51,59,1
23471,2,0,3,-2,-1,-4,20,13,-2,27,-26,11,38,46,73,52,37,60,37,68,2
23479,2,2,3,-23,-28,-19,3,0,-7,2,-9,11,63,57,61,55,52,52,47,56,1
23480,2,2,3,-10,-21,-12,-29,8,-7,-13,14,11,36,45,69,72,50,58,64,42,3
23484,2,1,3,8,22,8,-8,-19,-13,-11,-25,11,36,28,52,60,59,53,48,70,2
23485,2,1,3,-3,7,14,2,12,-1,5,23,11,65,46,54,57,40,53,37,45,1
23478,2,2,3,22,8,-11,-17,3,14,-3,3,11,51,47,65,70,54,37,52,55,2
23486,2,1,3,-13,-5,-19,10,31,-1,-12,5,11,54,55,73,58,41,50,51,60,1
23482,2,2,3,-28,-13,19,19,14,-4,11,13,12,65,65,57,53,38,49,38,55,2
23483,1,2,3,-7,14,-1,15,6,-2,-5,-1,12,44,45,44,44,47,51,63,59,3
23487,2,2,3,-17,-18,-3,-17,1,-14,4,-10,12,52,38,59,55,54,52,47,69,1
23481,1,3,3,6,11,42,15,2,-3,-24,3,12,32,35,31,37,35,63,61,65,1
23489,2,2,3,-10,2,7,2,-5,1,-2,-2,12,73,55,54,53,57,51,49,58,1
23493,0,2,3,7,-7,-32,-28,-5,6,14,-9,12,37,52,76,72,52,45,49,68,2
23490,2,2,3,-4,16,27,14,-2,13,15,-5,12,40,29,42,58,52,45,49,47,1
23497,2,0,3,11,-12,5,-13,-18,3,8,4,12,41,50,54,68,72,49,39,65,3
23491,0,1,3,6,11,-26,-6,-23,12,10,9,12,26,24,57,43,58,51,51,56,1
23492,2,0,3,27,19,-16,1,1,-11,1,-13,12,38,46,73,52,37,60,37,68,3
23495,2,0,3,21,-4,-6,5,0,13,0,0,12,44,50,60,52,40,40,37,45,3
23494,2,2,3,-1,-31,9,1,6,4,-10,12,12,37,59,43,59,53,49,58,58,1
23488,2,2,3,16,27,9,32,-1,-1,1,-4,12,35,20,56,38,55,38,51,59,1
23496,2,0,3,-8,2,5,-1,-11,-2,9,-8,12,62,53,68,59,52,52,42,68,1
23499,2,2,3,37,10,-15,-19,7,-7,-15,16,12,36,45,69,72,50,58,64,42,2
23501,2,2,3,-39,-41,0,-10,20,2,13,1,12,65,65,57,53,38,49,38,55,2
23503,2,2,3,1,24,24,12,-7,-8,1,-2,12,36,28,52,60,59,53,48,70,2
23498,2,2,3,-12,-10,4,15,2,-15,5,-1,12,63,57,61,55,52,52,47,56,1
23504,2,2,3,-28,13,-11,2,13,-4,21,13,12,65,46,54,57,40,53,37,45,2
23502,1,1,3,-6,1,29,8,-10,9,-26,9,12,44,45,44,44,47,51,63,59,1
23506,2,1,3,10,15,9,4,-2,0,-5,-1,12,52,38,59,55,54,52,47,69,3
23507,2,0,3,-6,-30,2,-30,-17,-11,12,-6,12,41,50,54,68,72,49,39,65,2
23500,1,0,3,8,-6,11,21,17,-18,-12,-18,12,32,35,31,37,35,63,61,65,2
23505,2,1,3,-10,-5,-13,-6,-1,-10,-14,-15,12,54,55,73,58,41,50,51,60,1
23514,2,2,3,28,-6,-22,-15,-12,8,-12,-23,1,37,52,76,72,52,45,49,68,1
23508,2,2,3,-28,-37,-5,-17,3,-14,4,3,1,63,57,61,55,52,52,47,56,1
23515,2,2,3,17,-4,30,-1,-12,1,-7,2,1,37,59,43,59,53,49,58,58,3
23509,2,2,3,-15,-2,4,2,-4,21,12,-13,1,51,47,65,70,54,37,52,55,2
23511,2,2,3,25,36,15,-5,-14,4,-11,8,1,40,29,42,58,52,45,49,47,1
23513,2,0,3,-2,-18,-21,8,22,-7,11,2,1,38,46,73,52,37,60,37,68,1
23516,2,0,3,8,-12,-1,3,14,12,10,24,1,44,50,60,52,40,40,37,45,1
23510,0,1,3,-41,-20,-23,-16,-22,12,12,7,1,73,55,54,53,57,51,49,58,1
23517,2,3,3,-21,-3,-14,9,20,-3,-3,-3,1,62,53,68,59,52,52,42,68,1
23512,0,2,3,18,21,-13,1,-11,0,12,3,1,26,24,57,43,58,51,51,56,2
23524,2,2,3,-17,-3,3,14,11,-5,-2,8,1,54,55,73,58,41,50,51,60,1
23520,2,2,3,8,-10,-3,0,19,2,11,3,1,65,65,57,53,38,49,38,55,3
23519,1,0,3,19,12,34,33,19,-26,-9,-10,1,32,35,31,37,35,63,61,65,3
23523,2,1,3,-27,0,19,-5,-3,7,0,23,1,65,46,54,57,40,53,37,45,1
23527,2,1,3,27,33,12,21,-3,14,-9,9,1,35,20,56,38,55,38,51,59,1
23521,1,2,3,-4,-16,-2,14,5,-6,-14,-12,1,44,45,44,44,47,51,63,59,2
23525,2,2,3,-15,21,-16,4,-1,-3,11,-11,1,52,38,59,55,54,52,47,69,2
23526,2,3,3,3,0,6,-16,-32,-9,-2,-20,1,41,50,54,68,72,49,39,65,2
23518,2,2,3,27,12,-8,-17,2,-6,-17,14,1,36,45,69,72,50,58,64,42,1
23522,2,2,3,-10,-4,5,-17,-1,-2,3,-14,1,36,28,52,60,59,53,48,70,1
23547,2,2,3,1,25,13,34,-5,20,13,-17,1,35,20,56,38,55,38,51,59,3
23544,1,2,3,29,10,10,9,10,0,-14,-1,1,44,45,44,44,47,51,63,59,1
23540,2,2,3,-15,14,17,17,-2,-7,2,-1,1,52,38,59,55,54,52,47,69,3
23539,2,0,3,-4,9,-11,-9,-19,0,19,-7,1,41,50,54,68,72,49,39,65,2
23538,2,3,3,-18,-3,-8,-7,-12,-12,-5,-23,1,62,53,68,59,52,52,42,68,1
23545,2,2,3,-14,-18,8,17,16,-12,14,0,1,65,65,57,53,38,49,38,55,3
23543,2,2,3,4,1,-10,-2,-7,-8,1,-23,1,36,28,52,60,59,53,48,70,3
23546,1,0,3,31,22,30,18,17,-11,-14,-9,1,32,35,31,37,35,63,61,65,3
23542,2,2,3,-39,-22,3,-14,18,-2,14,11,1,65,46,54,57,40,53,37,45,1
23541,2,1,3,-16,-9,0,-6,-4,10,-14,8,1,54,55,73,58,41,50,51,60,1
23549,2,1,3,25,-6,25,0,-1,3,-16,10,1,37,59,43,59,53,49,58,58,1
23550,2,1,3,4,-2,-22,-4,20,4,-10,-3,1,37,52,76,72,52,45,49,68,1
23548,2,0,3,-9,-30,-4,-14,15,-2,14,14,1,44,50,60,52,40,40,37,45,3
23556,2,2,3,2,8,-4,-2,-14,-3,-9,-1,1,63,57,61,55,52,52,47,56,2
23552,2,2,3,28,31,16,15,-17,-1,0,4,1,26,24,57,43,58,51,51,56,1
23553,2,2,3,25,17,12,-1,-12,8,-12,-2,1,40,29,42,58,52,45,49,47,1
23551,2,0,3,14,-8,-14,3,17,-8,10,1,1,38,46,73,52,37,60,37,68,2
23557,0,1,3,-4,-10,-38,-35,-15,5,-3,23,1,36,45,69,72,50,58,64,42,1
23555,0,2,3,-7,-2,-21,-26,-7,14,11,4,1,51,47,65,70,54,37,52,55,2
23554,2,2,3,-37,-27,-2,7,2,2,-1,12,1,73,55,54,53,57,51,49,58,1
23559,2,0,3,-25,-1,8,13,0,-7,7,0,1,62,53,68,59,52,52,42,68,2
23566,2,2,3,-29,-20,12,19,12,9,26,-13,2,65,65,57,53,38,49,38,55,1
23565,1,2,3,19,12,17,11,5,1,-16,-3,2,44,45,44,44,47,51,63,59,3
23567,0,1,3,-3,15,-25,-1,-20,25,10,6,2,35,20,56,38,55,38,51,59,2
23562,2,2,3,-14,-26,-31,0,11,-5,-2,-13,2,54,55,73,58,41,50,51,60,3
23558,2,0,3,-7,9,-17,7,13,9,21,13,2,44,50,60,52,40,40,37,45,1
23564,2,2,3,15,19,13,10,-5,-16,4,-15,2,36,28,52,60,59,53,48,70,1
23560,2,3,3,-3,-4,19,-16,-35,11,-2,3,2,41,50,54,68,72,49,39,65,3
23563,2,2,3,8,9,0,-4,17,-2,12,13,2,65,46,54,57,40,53,37,45,1
23561,2,2,3,-26,-14,-2,-12,4,-1,4,-13,2,52,38,59,55,54,52,47,69,1
23569,2,1,3,7,-2,-16,-20,-12,-5,-12,-23,2,37,52,76,72,52,45,49,68,1
23568,2,2,3,-2,-39,13,-21,2,-11,-7,1,2,37,59,43,59,53,49,58,58,1
23576,0,2,3,8,0,-25,-28,-3,-7,-1,17,2,36,45,69,72,50,58,64,42,1
23574,2,2,3,14,-1,-11,-13,-14,16,-15,-10,2,51,47,65,70,54,37,52,55,1
23571,2,1,3,15,26,-3,25,14,-2,-12,9,2,26,24,57,43,58,51,51,56,1
23572,2,2,3,12,9,17,-3,2,7,-2,22,2,40,29,42,58,52,45,49,47,1
23575,2,2,3,-27,-29,-9,5,7,1,1,14,2,63,57,61,55,52,52,47,56,3
23577,1,0,3,33,30,26,16,3,-14,-23,-10,2,32,35,31,37,35,63,61,65,2
23573,2,2,3,-19,0,19,5,-16,-1,2,2,2,73,55,54,53,57,51,49,58,3
23570,2,3,3,24,7,-5,7,15,-8,5,0,2,38,46,73,52,37,60,37,68,3
23582,2,2,3,21,17,-5,-2,3,-1,2,-11,2,52,38,59,55,54,52,47,69,3
23586,3,1,3,-12,-10,-13,-7,-12,12,-2,6,2,44,45,44,44,47,51,63,59,1
23584,2,2,3,-2,11,7,-2,12,-1,10,11,2,65,46,54,57,40,53,37,45,1
23580,2,0,3,-36,-29,-11,-16,6,-1,9,-12,2,62,53,68,59,52,52,42,68,2
23583,2,2,3,-3,-8,-8,12,13,-13,1,-5,2,54,55,73,58,41,50,51,60,1
23579,2,3,3,-6,-4,13,0,-3,20,0,23,2,44,50,60,52,40,40,37,45,2
23578,2,2,3,0,-7,33,13,-1,-4,-9,10,2,37,59,43,59,53,49,58,58,1
23581,2,0,3,-1,-21,-12,-10,-20,-4,10,-18,2,41,50,54,68,72,49,39,65,2
23587,2,2,3,30,45,1,15,-17,11,-13,-4,2,35,20,56,38,55,38,51,59,3
23585,2,2,3,0,17,17,12,-9,5,16,-28,2,36,28,52,60,59,53,48,70,2
23594,2,2,3,-9,-2,12,3,-11,-2,4,4,2,63,57,61,55,52,52,47,56,3
23591,2,1,3,22,24,26,1,0,7,-7,21,2,40,29,42,58,52,45,49,47,3
23596,1,0,3,4,-7,21,23,24,-10,-13,5,2,32,35,31,37,35,63,61,65,1
23595,2,2,3,29,1,-15,-15,-10,-5,-27,3,2,36,45,69,72,50,58,64,42,3
23592,2,1,3,-32,-5,0,15,15,-2,-10,7,2,73,55,54,53,57,51,49,58,1
23588,2,2,3,-2,-32,-20,-34,3,-7,2,-9,2,37,52,76,72,52,45,49,68,1
23597,0,2,3,-21,-20,-13,-9,9,2,25,4,2,65,65,57,53,38,49,38,55,2
23589,2,0,3,-1,13,-30,7,16,-11,21,-10,2,38,46,73,52,37,60,37,68,2
23593,2,2,3,1,-9,-6,-15,0,15,-5,14,2,51,47,65,70,54,37,52,55,1
23590,2,1,3,18,26,3,9,-18,-11,-14,-11,2,26,24,57,43,58,51,51,56,2
23598,2,1,3,1,-6,-3,-20,-15,15,-12,0,2,37,52,76,72,52,45,49,68,1
23603,2,2,3,11,19,2,0,-2,0,0,-13,3,52,38,59,55,54,52,47,69,1
23600,2,0,3,-4,-21,-18,6,12,5,12,2,3,44,50,60,52,40,40,37,45,3
23601,2,0,3,11,2,-14,-6,5,-1,7,-10,3,62,53,68,59,52,52,42,68,1
23604,2,2,3,-18,-10,-4,14,9,8,13,-18,3,54,55,73,58,41,50,51,60,3
23606,2,2,3,29,37,5,-7,-21,-4,-10,-15,3,36,28,52,60,59,53,48,70,1
23599,2,2,3,-11,-35,14,-16,5,2,-7,-2,3,37,59,43,59,53,49,58,58,3
23602,2,0,3,10,-3,11,2,-18,-12,13,-10,3,41,50,54,68,72,49,39,65,3
23605,0,1,3,-33,-11,-23,-20,-5,10,24,20,3,65,46,54,57,40,53,37,45,1
23607,0,2,3,9,25,-12,6,-8,13,12,0,3,35,20,56,38,55,38,51,59,1
23610,2,2,3,-3,30,1,1,1,4,9,11,3,40,29,42,58,52,45,49,47,1
23615,1,0,3,22,20,42,21,6,-13,-10,-5,3,32,35,31,37,35,63,61,65,1
23612,2,1,3,11,6,3,-11,-2,15,-10,13,3,51,47,65,70,54,37,52,55,2
23609,2,2,3,11,28,19,29,-6,-6,-2,12,3,26,24,57,43,58,51,51,56,1
23616,2,2,3,0,-19,-3,4,2,4,-1,-10,3,65,65,57,53,38,49,38,55,2
23608,2,0,3,-3,-26,-17,-14,18,-22,14,-9,3,38,46,73,52,37,60,37,68,3
23613,2,1,3,-22,-7,-7,13,20,-3,-8,9,3,63,57,61,55,52,52,47,56,1
23611,2,1,3,-29,-5,6,-1,-17,-11,-12,-13,3,73,55,54,53,57,51,49,58,1
23617,1,2,3,-8,-17,8,16,12,2,-15,11,3,44,45,44,44,47,51,63,59,2
23614,2,2,3,16,-7,-10,-17,4,-6,-17,27,3,36,45,69,72,50,58,64,42,2
23619,2,2,3,3,-23,-34,-14,0,0,0,-21,3,37,52,76,72,52,45,49,68,3
23621,2,0,3,7,-3,5,18,14,-3,15,10,3,44,50,60,52,40,40,37,45,1
23623,2,0,3,-5,-5,15,4,-22,9,25,-23,3,41,50,54,68,72,49,39,65,2
23626,0,2,3,-21,-1,-10,-13,7,-2,26,14,3,65,46,54,57,40,53,37,45,1
23622,2,0,3,1,4,-7,-4,0,0,5,-12,3,62,53,68,59,52,52,42,68,2
23624,0,1,3,-20,-3,-28,-18,-19,11,14,-4,3,52,38,59,55,54,52,47,69,1
23620,2,2,3,36,-4,11,-6,4,2,-9,0,3,37,59,43,59,53,49,58,58,3
23627,2,2,3,1,8,-4,22,4,15,-3,11,3,35,20,56,38,55,38,51,59,1
23625,2,2,3,11,10,-16,-5,-3,-1,-13,-5,3,54,55,73,58,41,50,51,60,1
23618,2,0,3,-12,-22,-16,-9,21,-9,14,-12,3,38,46,73,52,37,60,37,68,3
23633,2,1,3,26,8,-1,-13,2,-6,-22,26,3,36,45,69,72,50,58,64,42,2
23629,2,1,3,-2,17,31,-6,-15,15,-12,21,3,40,29,42,58,52,45,49,47,1
23636,1,2,3,10,10,29,14,-6,-1,-12,1,3,44,45,44,44,47,51,63,59,3
23632,2,1,3,-19,-7,-1,-3,-12,-12,-10,-11,3,63,57,61,55,52,52,47,56,3
23630,2,2,3,-36,-3,22,19,-5,-6,0,10,3,73,55,54,53,57,51,49,58,1
23635,2,2,3,-13,-27,2,2,16,3,9,14,3,65,65,57,53,38,49,38,55,2
23634,1,3,3,9,15,23,31,37,-14,-22,0,3,32,35,31,37,35,63,61,65,2
23631,2,2,3,-14,12,-22,-11,-1,12,6,3,3,51,47,65,70,54,37,52,55,2
23628,2,2,3,9,-4,-1,-5,-3,-13,0,3,3,26,24,57,43,58,51,51,56,1
23637,2,2,3,29,18,2,-3,-19,0,-11,-25,3,36,28,52,60,59,53,48,70,1
23649,2,0,3,35,9,-19,1,20,-9,12,-10,3,38,46,73,52,37,60,37,68,3
23652,2,0,3,-8,-5,9,20,10,18,27,-3,3,44,50,60,52,40,40,37,45,2
23650,2,2,3,14,-5,-11,-2,2,-8,3,-13,3,37,52,76,72,52,45,49,68,1
23655,0,2,3,-8,7,-15,-11,-7,-1,16,-10,3,52,38,59,55,54,52,47,69,1
23654,2,0,3,24,15,3,-15,-34,0,-1,-10,3,41,50,54,68,72,49,39,65,1
23653,0,3,3,-30,-18,-37,-22,-17,11,19,-3,3,62,53,68,59,52,52,42,68,1
23651,2,2,3,26,-2,18,-4,-1,3,-11,-2,3,37,59,43,59,53,49,58,58,2
23648,2,2,3,14,5,-15,15,-6,-6,-2,-9,3,26,24,57,43,58,51,51,56,2
23657,2,2,3,30,26,-2,19,-15,15,-14,-14,3,35,20,56,38,55,38,51,59,3
23656,2,2,3,-18,-27,-21,2,18,3,-3,10,3,54,55,73,58,41,50,51,60,1
23664,2,1,3,-3,-12,11,6,14,3,4,13,3,65,65,57,53,38,49,38,55,1
23665,1,1,3,-3,5,10,24,25,-2,-24,6,3,44,45,44,44,47,51,63,59,1
23663,1,3,3,12,15,29,15,5,-23,-24,-20,3,32,35,31,37,35,63,61,65,2
23660,2,1,3,-13,-1,8,-18,-17,23,-15,13,3,51,47,65,70,54,37,52,55,2
23658,2,2,3,-5,-9,14,-20,3,-7,2,12,3,40,29,42,58,52,45,49,47,2
23666,2,2,3,16,10,7,-5,-5,-1,-1,-1,3,36,28,52,60,59,53,48,70,3
23667,2,2,3,-11,9,19,1,1,-3,14,15,3,65,46,54,57,40,53,37,45,1
23659,2,2,3,-47,-31,3,-10,1,0,2,-2,3,73,55,54,53,57,51,49,58,3
23661,2,2,3,-26,-5,15,17,0,-7,2,12,3,63,57,61,55,52,52,47,56,2
23662,2,2,3,1,14,-26,-13,3,-9,-6,16,3,36,45,69,72,50,58,64,42,2
23676,2,2,3,13,8,-5,2,-14,1,-10,-24,4,52,38,59,55,54,52,47,69,2
23672,0,1,3,-5,-24,-12,-22,-18,14,3,7,4,37,59,43,59,53,49,58,58,1
23675,2,0,3,-5,-22,-2,-8,-13,4,9,5,4,41,50,54,68,72,49,39,65,2
23674,0,0,3,-18,-8,-24,-15,-5,-1,21,-9,4,62,53,68,59,52,52,42,68,1
23669,2,2,3,25,23,8,27,-4,-14,1,-1,4,26,24,57,43,58,51,51,56,1
23671,2,2,3,-1,-7,-7,0,-2,13,15,-26,4,37,52,76,72,52,45,49,68,1
23668,2,2,3,33,26,12,-5,5,6,0,11,4,40,29,42,58,52,45,49,47,1
23673,2,0,3,21,15,-3,1,-2,9,1,10,4,44,50,60,52,40,40,37,45,1
23677,2,2,3,19,35,17,20,-14,12,0,1,4,35,20,56,38,55,38,51,59,3
23670,2,0,3,25,11,-12,3,15,-8,10,-12,4,38,46,73,52,37,60,37,68,2
23687,2,2,3,-2,-17,-14,-3,13,2,-4,9,4,54,55,73,58,41,50,51,60,3
23685,2,1,3,26,25,16,-1,-7,-1,-6,-2,4,36,28,52,60,59,53,48,70,3
23680,2,2,3,-37,-33,-4,-12,6,-1,4,0,4,63,57,61,55,52,52,47,56,1
23682,1,0,3,5,17,45,35,17,-18,-12,3,4,32,35,31,37,35,63,61,65,1
23686,2,1,3,-24,4,0,11,32,-4,2,20,4,65,46,54,57,40,53,37,45,1
23683,2,2,3,-28,-6,-14,6,15,0,20,3,4,65,65,57,53,38,49,38,55,2
23684,1,1,3,0,5,16,8,-7,-11,-26,-14,4,44,45,44,44,47,51,63,59,3
23679,2,2,3,-11,-18,-23,-12,-2,8,-3,-8,4,51,47,65,70,54,37,52,55,2
23678,2,2,3,-38,-35,2,-15,-2,-13,2,1,4,73,55,54,53,57,51,49,58,1
23681,2,1,3,2,1,4,-20,-13,2,-27,26,4,36,45,69,72,50,58,64,42,1
23688,2,2,3,-22,-8,11,17,-3,-14,3,-3,4,73,55,54,53,57,51,49,58,1
23689,2,2,3,23,28,19,-3,0,7,-2,9,4,40,29,42,58,52,45,49,47,3
23694,2,0,3,-8,-22,-8,8,19,13,11,25,4,44,50,60,52,40,40,37,45,1
23697,2,2,3,17,18,3,17,-1,14,-4,10,4,35,20,56,38,55,38,51,59,3
23692,2,2,3,28,13,-19,-19,-14,4,-11,-13,4,37,52,76,72,52,45,49,68,1
23691,0,3,3,-6,-11,-42,-15,-2,3,24,-3,4,38,46,73,52,37,60,37,68,1
23693,0,2,3,7,-14,1,-15,-6,2,5,1,4,37,59,43,59,53,49,58,58,1
23695,2,0,3,3,-7,-14,-2,-12,1,-5,-23,4,62,53,68,59,52,52,42,68,2
23690,2,2,3,10,21,12,29,-8,7,13,-14,4,26,24,57,43,58,51,51,56,1
23699,2,2,3,10,-2,-7,-2,5,-1,2,2,4,63,57,61,55,52,52,47,56,3
23703,1,2,3,-7,7,32,28,5,-6,-14,9,4,44,45,44,44,47,51,63,59,2
23707,2,1,3,-11,12,-5,13,18,-3,-8,-4,4,52,38,59,55,54,52,47,69,1
23704,2,2,3,1,31,-9,-1,-6,-4,10,-12,4,36,28,52,60,59,53,48,70,2
23700,2,2,3,4,-16,-27,-14,2,-13,-15,5,4,36,45,69,72,50,58,64,42,1
23702,2,1,3,-27,-19,16,-1,-1,11,-1,13,4,65,65,57,53,38,49,38,55,1
23701,1,0,3,-6,-11,26,6,23,-12,-10,-9,4,32,35,31,37,35,63,61,65,2
23705,2,1,3,-21,4,6,-5,0,-13,0,0,4,65,46,54,57,40,53,37,45,2
23698,2,2,3,-16,-27,-9,-32,1,1,-1,4,4,51,47,65,70,54,37,52,55,2
23706,2,1,3,8,-2,-5,1,11,2,-9,8,4,54,55,73,58,41,50,51,60,1
23712,0,0,3,6,-1,-29,-8,10,-9,26,-9,5,38,46,73,52,37,60,37,68,2
23710,0,1,3,-8,6,-11,-21,-17,18,12,18,5,40,29,42,58,52,45,49,47,3
23715,2,0,3,10,5,13,6,1,10,14,15,5,44,50,60,52,40,40,37,45,1
23716,2,0,3,-10,-15,-9,-4,2,0,5,1,5,62,53,68,59,52,52,42,68,2
23709,2,2,3,-37,-10,15,19,-7,7,15,-16,5,73,55,54,53,57,51,49,58,2
23714,2,2,3,28,-13,11,-2,-13,4,-21,-13,5,37,59,43,59,53,49,58,58,1
23708,2,2,3,12,10,-4,-15,-2,15,-5,1,5,51,47,65,70,54,37,52,55,1
23711,2,2,3,39,41,0,10,-20,-2,-13,-1,5,26,24,57,43,58,51,51,56,3
23717,2,1,3,6,30,-2,30,17,11,-12,6,5,35,20,56,38,55,38,51,59,3
23713,2,2,3,-1,-24,-24,-12,7,8,-1,2,5,37,52,76,72,52,45,49,68,3
23696,2,0,3,13,5,19,-10,-31,1,12,-5,5,41,50,54,68,72,49,39,65,3
23722,1,2,3,-18,-21,13,-1,11,0,-12,-3,5,44,45,44,44,47,51,63,59,1
23718,2,2,3,28,37,5,17,-3,14,-4,-3,5,35,20,56,38,55,38,51,59,1
23721,2,2,3,-25,-36,-15,5,14,-4,11,-8,5,65,65,57,53,38,49,38,55,1
23726,2,1,3,-8,12,1,-3,-14,-12,-10,-24,5,52,38,59,55,54,52,47,69,3
23723,2,1,3,2,18,21,-8,-22,7,-11,-2,5,36,28,52,60,59,53,48,70,3
23727,2,3,3,21,3,14,-9,-20,3,3,3,5,41,50,54,68,72,49,39,65,1
23720,1,0,3,41,20,23,16,22,-12,-12,-7,5,32,35,31,37,35,63,61,65,3
23719,2,2,3,15,2,-4,-2,4,-21,-12,13,5,36,45,69,72,50,58,64,42,3
23724,2,2,3,-28,6,22,15,12,-8,12,23,5,65,46,54,57,40,53,37,45,2
23725,2,2,3,-17,4,-30,1,12,-1,7,-2,5,54,55,73,58,41,50,51,60,1
23728,2,2,3,-27,-12,8,17,-2,6,17,-14,5,63,57,61,55,52,52,47,56,1
23736,2,3,3,-3,0,-6,16,32,9,2,20,5,44,50,60,52,40,40,37,45,1
23729,0,1,3,-19,-12,-34,-33,-19,26,9,10,5,51,47,65,70,54,37,52,55,3
23737,2,0,3,-27,-33,-12,-21,3,-14,9,-9,5,62,53,68,59,52,52,42,68,1
23734,2,2,3,17,3,-3,-14,-11,5,2,-8,5,37,52,76,72,52,45,49,68,2
23731,0,2,3,4,16,2,-14,-5,6,14,12,5,40,29,42,58,52,45,49,47,2
23733,2,0,3,27,0,-19,5,3,-7,0,-23,5,38,46,73,52,37,60,37,68,3
23735,2,2,3,15,-21,16,-4,1,3,-11,11,5,37,59,43,59,53,49,58,58,1
23732,2,2,3,10,4,-5,17,1,2,-3,14,5,26,24,57,43,58,51,51,56,2
23730,2,2,3,-8,10,3,0,-19,-2,-11,-3,5,73,55,54,53,57,51,49,58,1
23801,2,0,3,-2,-1,-4,20,13,-2,27,-26,8,38,46,73,52,37,60,37,68,1
23807,2,0,3,21,-4,-6,5,0,13,0,0,8,44,50,60,52,40,40,37,45,3
23804,2,2,3,-9,-4,24,34,-16,-5,4,9,8,46,56,52,38,68,50,45,59,1
23798,2,2,3,30,45,1,15,-17,11,-13,-4,8,35,20,56,38,55,38,51,59,3
23802,2,1,3,22,24,26,1,0,7,-7,21,8,40,29,42,58,52,45,49,47,1
23799,2,2,3,37,33,4,12,-6,1,-4,0,8,26,24,57,43,58,51,51,56,2
23805,0,1,3,-41,-20,-23,-16,-22,12,12,7,8,73,55,54,53,57,51,49,58,1
23806,2,1,3,-12,10,-17,28,24,8,3,13,8,53,40,71,40,48,41,36,52,1
23800,0,2,3,-7,-2,-21,-26,-7,14,11,4,8,51,47,65,70,54,37,52,55,3
23908,2,2,3,-1,-25,-13,-34,5,-20,-13,17,8,36,45,69,72,50,58,64,42,1
23910,2,2,3,-25,-17,-12,1,12,-8,12,2,8,65,46,54,57,40,53,37,45,1
